method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,8,62.35999999999876,3.0334670019432037,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,9,63.79999999999927,2.394612094370517,True,2.0,0.15999999999927184,-5.780000000000726
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,10,64.27999999999884,3.4466879870268463,True,2.0,0.6399999999988353,-5.3000000000011624
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,11,75.55999999999949,2.2026081201505603,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,12,84.23999999999978,2.5522379325697466,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,13,85.23999999999978,2.8005642870325334,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,14,98.47999999999956,2.0004067015316016,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,15,99.55999999999949,2.39640109292399,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,16,100.71999999999935,2.851632546149887,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,17,101.27999999999884,1.9644026477664416,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,18,103.27999999999884,2.554861076457584,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,19,110.67999999999847,2.4079553435080867,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,20,126.56003199999941,1.729749171660369,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,21,128.8000319999992,2.036208757280058,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,22,130.52003199999854,2.440407360643575,True,4.0,1.4600319999985345,-1.959968000001453
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,23,134.00003199999992,1.6391383014298775,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,24,138.48003199999948,1.5557518123479757,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,25,141.36003199999868,3.1377742339168218,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,26,142.08003199999985,1.734206123857345,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,27,151.28003199999876,1.4356938289737675,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,28,162.72003199999926,2.1287568217144623,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,29,167.72003199999926,1.6060508737918877,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,30,173.76003199999832,1.6885568417060355,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,31,176.36003199999868,2.563322498520885,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,32,183.5600319999994,1.7896616731631363,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,33,185.32003199999963,1.8000514192056765,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,34,202.88003199999912,2.66666006784294,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,35,203.5600319999994,2.367506249961569,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,36,204.60003199999846,1.9139337628575162,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,37,206.52003199999854,2.3710908462807683,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,38,207.28003199999876,2.0796692171162103,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,39,219.72003199999926,2.9125128177642376,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,40,220.40003199999956,2.1474704607819213,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,41,223.0400639999989,2.440909242643823,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,42,237.00006399999984,3.2086972345633216,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,43,242.84006399999998,2.2372186207801885,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,44,244.88006399999904,2.0868676406572266,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,45,246.56006399999933,3.3019058442250735,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,46,247.3600639999986,1.9839667448480949,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,47,248.72006399999918,2.0882832352003904,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,48,261.2800639999987,2.485421073232263,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,49,278.5600319999994,2.5334319270841927,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,50,279.08003199999985,2.687759867011891,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,51,279.64003199999934,3.4523191630283048,False,,,
rolling_60s,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,566,NE,Hab,W2,52,289.52003199999854,3.24858466668718,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,1,1.2799680000007356,4.57798356516625,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,2,28.6399679999995,3.3781188126239687,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,3,29.479967999999644,3.7484607434932276,True,2.0,0.2999679999996445,-32.54003200000036
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,4,46.11996800000088,3.0286459364228397,True,2.0,16.93996800000088,-15.900031999999122
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,5,46.8799680000011,2.782383853094572,True,2.0,17.6999680000011,-15.140031999998904
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,6,63.719968000001245,2.7316761500800473,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,7,74.19996800000081,3.538473171656385,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,8,74.99996800000008,3.5641019808939434,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,9,76.55996799999957,3.4982887117952663,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,10,78.07996800000001,2.8350144529909254,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,11,78.95996800000103,2.201674901625429,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,12,85.59996800000044,2.2197433725269153,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,13,92.6399679999995,2.6178906246970834,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,14,122.80000000000109,4.539279703315442,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,15,125.12003200000072,1.9073765498762878,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,16,127.28003200000057,2.162956971017016,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,17,138.0400320000008,2.197754933876769,True,4.0,0.32003200000079346,-5.4399679999991974
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,18,154.32006399999955,1.5593425169394621,True,5.0,4.620063999999559,-8.219936000000445
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,19,155.1600639999997,1.9294173172742268,True,5.0,5.460063999999704,-7.379936000000299
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,20,159.88006400000086,2.9068835928910106,True,5.0,10.180064000000868,-2.659935999999135
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,21,160.44006400000035,1.516160870513359,True,5.0,10.740064000000359,-2.0999359999996443
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,22,160.9200639999999,1.5602300260685646,True,5.0,11.220063999999923,-1.6199360000000809
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,23,167.76006400000006,1.489077704535215,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,24,184.48009600000114,1.2699884792514415,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,25,197.4000960000012,1.5493776524761491,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,26,202.08009599999968,1.535477122099999,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,27,215.40012800000113,1.7785901356409297,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,28,216.28012800000033,2.3778529506540527,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,29,216.7601279999999,3.029686870460676,True,6.0,0.38012799999989966,-3.239872000000105
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,30,217.40012800000113,1.785614765838069,True,6.0,1.0201280000011366,-2.599871999998868
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,31,219.36012800000026,1.9207792478117018,True,6.0,2.9801280000002635,-0.6398719999997411
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,32,227.76015999999981,1.9291965146272343,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,33,233.04016000000047,1.7426486719503087,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,34,236.5601600000009,2.030212013336297,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,35,244.32016000000112,2.1999796883473404,True,7.0,1.9401600000011285,-5.079839999998882
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,36,246.76015999999981,2.3533071595492787,True,7.0,4.380159999999819,-2.6398400000001914
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,37,248.64016000000083,1.5896821094195457,True,7.0,6.2601600000008375,-0.7598399999991727
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,38,259.92015999999967,1.5024464129742683,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,39,263.2401600000012,1.6992466120055583,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,40,263.72016000000076,1.5708992766952996,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,41,264.52016000000003,2.051588023579771,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,42,265.16016000000127,1.5946624030600538,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,43,266.04016000000047,2.1002279944257376,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,44,285.0001919999995,1.6055805680158326,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,45,291.76019199999973,1.5520201393988848,False,,,
rolling_60s,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,46,293.6001919999999,1.4967395940192296,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,1,0.6000000000003638,2.629663302922334,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,2,1.9600000000009459,2.5782820943193197,True,1.0,0.8400000000009458,-3.379999999999054
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,3,11.920000000000073,4.443822524114839,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,4,12.600000000000364,2.9048671105190356,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,5,15.040000000000873,2.3700019095058202,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,6,32.55999999999949,2.992708212245847,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,7,37.1200000000008,2.2903985723969154,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,8,43.719999999999345,3.3109296126501,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,9,45.159999999999854,2.384261943746572,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,10,46.04000000000087,2.399747557391112,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,11,62.600000000000364,1.8318368005691412,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,12,67.52000000000044,1.7562913522487242,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,13,74.92000000000007,1.8963674438266553,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,14,76.44000000000051,2.1582371854661075,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,15,78.47999999999956,2.271235293915132,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,16,81.20000000000073,1.9384523643585438,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,17,81.92000000000007,3.211111158555025,True,2.0,0.04000000000007731,-1.9599999999999227
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,18,97.20003200000065,1.9255924888076112,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,19,97.88003200000094,1.642115414251388,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,20,99.84003200000006,1.7117471027902698,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,21,100.48003199999948,3.3581897353774948,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,22,128.84003200000006,1.6162150305994412,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,23,130.84003200000006,2.6133746767331347,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,24,135.80006400000093,1.866255232237937,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,25,140.1600639999997,1.7715930900521757,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,26,140.76006400000006,1.7260145633906598,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,27,165.84006399999998,2.814906667604909,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,28,177.52006400000027,3.4675634488570584,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,29,178.2800640000005,4.238544868693436,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,30,179.08006399999977,2.853560830284273,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,31,179.72006399999918,2.9867526004847536,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,32,181.20009600000049,3.5513349400215977,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,33,182.1600959999996,2.804286084489661,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,34,182.76009599999998,2.2017961354433617,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,35,196.20009600000049,2.1618978159174707,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,36,202.08009599999968,2.5440186060373975,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,37,218.1600959999996,2.3832579294224967,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,38,233.72012800000084,2.1477668494088094,True,5.0,1.1001280000008364,-3.53987199999915
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,39,253.4401600000001,2.852393926553517,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,40,256.60015999999996,3.0145257315491283,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,41,257.6801599999999,3.1350501556534116,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,42,294.08019199999944,4.2331199401744195,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,43,294.9201919999996,3.8184900648621225,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,44,295.6801919999998,3.3395738699328392,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,45,296.2401919999993,4.43393878924729,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,46,296.7201920000007,3.505113312409608,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,47,297.8001920000006,3.576387042505945,False,,,
rolling_60s,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,566,NE,Novel,W2,48,299.440192,5.129144836842816,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,1,12.679999999998472,1.9243902077320643,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,2,13.7599999999984,2.1240451268089964,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,3,14.719999999999345,2.491591390094132,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,4,15.279999999998836,2.3320615058296768,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,5,16.279999999998836,2.172890890099185,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,6,19.920000000000073,2.4536922110329207,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,7,28.200031999998828,2.1258625846301524,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,8,41.400031999999555,1.6413442582264475,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,9,80.00009599999976,2.2974691728769203,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,10,80.48009599999932,4.054818483504488,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,11,86.76009599999998,2.531667185030732,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,12,92.80012799999895,2.384821718818846,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,13,102.0801279999996,4.047214357853717,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,14,102.9601279999988,4.5770303370295125,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,15,103.72012799999902,2.7756490258321955,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,16,123.08015999999952,1.9811836700210814,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,17,171.84022399999958,1.703601795917637,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,18,174.96022399999856,3.2144673651157865,True,2.0,0.5802239999985659,-0.7397760000014273
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,19,187.68025599999964,3.941694049567936,True,3.0,1.2602559999996572,-4.959744000000342
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,20,188.36025599999994,3.2342019741339865,True,3.0,1.9402559999999482,-4.279744000000051
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,21,188.96025599999848,2.418869986354631,True,3.0,2.540255999998493,-3.679744000001506
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,22,189.5202559999998,2.347587743211048,True,3.0,3.1002559999998027,-3.119744000000196
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,23,190.8402559999995,2.918550883480097,True,3.0,4.420255999999512,-1.7997440000004872
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,24,216.68025599999964,2.4420657080276826,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,25,257.5202559999998,1.9159400823185013,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,26,262.400255999999,2.6901820875973588,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,27,268.56028799999876,3.077708753030492,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,28,269.04028800000015,2.602568655852813,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,29,269.68028799999956,1.9331465323025436,False,,,
rolling_60s,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,580,NE,Hab,W2,30,270.7602879999995,4.021619376193788,False,,,
