week,mouse_id,condition,behavior,duration_s
W2,588,Novel,Social_interaction,4.1599999999962165
W2,588,Novel,Social_interaction,12.239999999988868
W2,588,Novel,Social_interaction,18.079999999983556
W2,588,Novel,Social_interaction,2.5999999999976353
W2,588,Novel,Social_interaction,2.31999999999789
W2,590,Hab,Novel_interaction,9.39999999999145
W2,590,Hab,Novel_interaction,1.359999999998763
W2,590,Hab,Novel_interaction,2.959999999997308
W2,590,Hab,Novel_interaction,16.67999999998483
W2,590,Hab,Novel_interaction,1.4399999999986903
W2,590,Hab,Novel_interaction,1.3999999999987267
W2,590,Hab,Novel_interaction,10.039999999990869
W2,590,Hab,Social_interaction,10.27999999999065
W2,590,Hab,Social_interaction,1.799999999998363
W2,590,Hab,Social_interaction,0.5599999999994907
W2,590,Hab,Social_interaction,10.59999999999036
W2,590,Hab,Social_interaction,4.079999999996289
W2,590,Social,Novel_interaction,6.9999999999936335
W2,590,Social,Novel_interaction,3.359999999996944
W2,590,Social,Novel_interaction,1.1199999999989814
W2,590,Social,Social_interaction,18.759999999982938
W2,590,Social,Social_interaction,3.359999999996944
W2,590,Social,Social_interaction,10.679999999990287
W2,590,Social,Social_interaction,9.759999999991123
W2,590,Social,Social_interaction,3.0799999999971988
W2,590,Social,Social_interaction,11.239999999989777
W2,590,Novel,Novel_interaction,18.159999999983484
W2,590,Novel,Novel_interaction,4.319999999996071
W2,590,Novel,Novel_interaction,1.2799999999988358
W2,590,Novel,Novel_interaction,6.839999999993779
W2,590,Novel,Novel_interaction,7.199999999993452
W2,590,Novel,Novel_interaction,4.799999999995634
W2,590,Novel,Novel_interaction,19.99999999998181
W2,590,Novel,Novel_interaction,6.839999999993779
W2,590,Novel,Novel_interaction,4.519999999995889
W2,590,Novel,Novel_interaction,4.799999999995634
W2,590,Novel,Social_interaction,6.199999999994361
W2,590,Novel,Social_interaction,3.1999999999970896
W2,590,Novel,Social_interaction,5.439999999995052
W2,590,Novel,Social_interaction,9.599999999991269
W2,590,Novel,Social_interaction,0.47999999999956344
W2,590,Novel,Social_interaction,0.839999999999236
W2,590,Novel,Social_interaction,6.4799999999941065
W2,566,Hab,Novel_interaction,0.3200000000069849
W2,566,Hab,Novel_interaction,0.6000000000130967
W2,566,Hab,Novel_interaction,0.8000000000174623
W2,566,Hab,Novel_interaction,1.2800000000279397
W2,566,Hab,Novel_interaction,3.2400000000707223
W2,566,Hab,Novel_interaction,0.4800000000104774
W2,566,Hab,Novel_interaction,0.36000000000785803
W2,566,Hab,Novel_interaction,3.08000000006723
W2,566,Hab,Novel_interaction,11.840000000258442
W2,566,Hab,Social_interaction,0.9600000000209548
W2,566,Hab,Social_interaction,5.920000000129221
W2,566,Hab,Social_interaction,0.40000000000873115
W2,566,Hab,Social_interaction,3.4000000000742148
W2,566,Hab,Social_interaction,0.9600000000209548
W2,566,Hab,Social_interaction,1.9600000000427826
W2,566,Social,Novel_interaction,1.040000000022701
W2,566,Social,Novel_interaction,14.64000000031956
