week,mouse_id,condition,behavior,duration_s
W1,459,Social,Social_interaction,0.9600000000000364
W1,459,Social,Social_interaction,5.800000000000182
W1,459,Social,Social_interaction,2.0800319999998464
W1,459,Social,Social_interaction,3.9200000000000728
W1,459,Novel,Novel_interaction,4.5600000000004
W1,459,Novel,Novel_interaction,4.800000000000182
W1,459,Novel,Novel_interaction,1.360000000000582
W1,459,Novel,Novel_interaction,1.199999999999818
W1,459,Novel,Social_interaction,0.839999999999236
W1,459,Novel,Social_interaction,2.0
W1,459,Novel,Social_interaction,1.0
W1,459,Novel,Social_interaction,4.039999999999964
W1,459,Novel,Social_interaction,1.319999999999709
W1,459,Novel,Social_interaction,4.079999999999927
W1,459,Novel,Social_interaction,0.7600000000002183
W1,459,Novel,Social_interaction,1.5200000000004366
W1,459,Novel,Social_interaction,3.5600000000004
W1,459,Novel,Social_interaction,1.360000000000582
W1,459,Novel,Social_interaction,2.360000000000582
W1,459,Novel,Social_interaction,1.1199999999998909
W1,459,Novel,Social_interaction,7.440000000000509
W1,398,Social,Novel_interaction,4.8400000000001455
W1,398,Social,Novel_interaction,5.400032000001374
W1,398,Social,Social_interaction,8.639999999999418
W1,398,Social,Social_interaction,6.720000000001164
W1,398,Social,Social_interaction,2.9200000000000728
W1,398,Social,Social_interaction,7.320000000001528
W1,398,Social,Social_interaction,5.7600320000001375
W1,398,Social,Social_interaction,6.719999999999345
W1,398,Social,Social_interaction,5.480000000001382
W1,398,Social,Social_interaction,3.8799999999991996
W1,398,Social,Social_interaction,9.55999999999949
W1,398,Novel,Novel_interaction,4.479999999999563
W1,398,Novel,Novel_interaction,5.039999999999054
W1,398,Novel,Novel_interaction,13.43999999999869
W1,398,Novel,Novel_interaction,0.48000000000138243
W1,398,Novel,Novel_interaction,0.7600000000002183
W1,398,Novel,Novel_interaction,8.399999999999636
W1,398,Novel,Social_interaction,6.959999999999127
W1,398,Novel,Social_interaction,11.040000000000873
W1,398,Novel,Social_interaction,4.680000000000291
W1,398,Novel,Social_interaction,5.0
W1,398,Novel,Social_interaction,1.7200000000011642
W1,398,Novel,Social_interaction,5.479999999999563
W1,400,Social,Novel_interaction,0.8799999999991996
W1,400,Social,Novel_interaction,2.8400000000001455
W1,400,Social,Novel_interaction,8.800000000001091
W1,400,Social,Novel_interaction,12.079999999999927
W1,400,Social,Social_interaction,5.1200000000008
W1,400,Social,Social_interaction,2.8400000000001455
W1,400,Social,Social_interaction,3.959999999999127
W1,400,Social,Social_interaction,5.399999999999636
W1,400,Social,Social_interaction,1.320000000001528
W1,400,Social,Social_interaction,14.00003199999992
W1,400,Social,Social_interaction,7.039999999999054
W1,400,Social,Social_interaction,4.960000000000946
W1,400,Novel,Novel_interaction,13.119999999998981
W1,400,Novel,Novel_interaction,2.640000000001237
W1,400,Novel,Novel_interaction,1.640000000001237
W1,400,Novel,Novel_interaction,11.1200000000008
W1,400,Novel,Novel_interaction,12.159999999999854
W1,400,Novel,Novel_interaction,1.2800000000006548
W1,400,Novel,Novel_interaction,1.319999999999709
W1,400,Novel,Novel_interaction,3.4799679999996442
W1,400,Novel,Novel_interaction,6.799999999999272
W1,400,Novel,Novel_interaction,0.9200000000000728
W1,400,Novel,Novel_interaction,1.320000000001528
W1,400,Novel,Novel_interaction,2.5199999999986176
W1,400,Novel,Novel_interaction,3.279999999998836
W1,400,Novel,Novel_interaction,3.5199999999986176
W1,400,Novel,Novel_interaction,12.239999999999782
W1,400,Novel,Social_interaction,6.920000000000073
W1,400,Novel,Social_interaction,33.55993599999965
W2,376,Social,Novel_interaction,0.5999999999994543
W2,376,Social,Novel_interaction,0.6400000000003274
W2,376,Social,Novel_interaction,2.2399999999997817
W2,376,Social,Novel_interaction,1.0799999999999272
W2,376,Social,Novel_interaction,8.960000000000036
W2,376,Social,Novel_interaction,8.280000000000655
W2,376,Social,Novel_interaction,1.4399999999995998
W2,376,Social,Novel_interaction,7.1599999999998545
W2,376,Social,Novel_interaction,2.5600000000004
W2,376,Social,Novel_interaction,2.1599999999998545
W2,376,Social,Social_interaction,16.76000000000022
W2,376,Social,Social_interaction,7.039999999999964
W2,376,Social,Social_interaction,7.279999999999745
W2,376,Social,Social_interaction,1.800000000000182
W2,376,Social,Social_interaction,3.2799999999997453
W2,376,Social,Social_interaction,1.1599999999998545
W2,376,Social,Social_interaction,1.0799999999999272
W2,376,Social,Social_interaction,1.0
W2,376,Social,Social_interaction,0.6799999999993815
W2,376,Social,Social_interaction,3.2799999999997453
W2,376,Social,Social_interaction,6.760000000000218
W2,376,Social,Social_interaction,0.23999999999978172
W2,376,Social,Social_interaction,2.199999999999818
W2,376,Social,Social_interaction,6.5600000000004
W2,376,Novel,Novel_interaction,1.7200000000002547
W2,376,Novel,Novel_interaction,0.27999999999974534
W2,376,Novel,Novel_interaction,3.9600000000000364
W2,376,Novel,Novel_interaction,2.319999999999709
W2,376,Novel,Novel_interaction,9.00003199999992
W2,376,Novel,Novel_interaction,0.7200000000002547
W2,376,Novel,Novel_interaction,0.6399999999994179
W2,376,Novel,Novel_interaction,4.480000000000473
