mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,mean_absolute_deviation,threshold_z,n_social_bouts
429,WT,W2__ID429_WT__3CT_FP11_1__3CT_W2-Trial____13,Social,W2,Social_interaction,53.89999999999993,22,0.408163265306123,24.48979591836738,2.5718101987492403,2.3849664922735045,0.6997088666486428,1.0495632999729643,13
450,NE,Preinduction__ID450_NE__3CT_FP18_3__3CT_Preinduction_C3_check_arena_settings-Trial____20,Social,Preinduction,Social_interaction,71.54,18,0.25160749231199325,15.096449538719595,1.7370088869646936,1.6024637556995691,0.8079321627210081,1.211898244081512,13
450,NE,W1__ID450_NE__3CT_FP20_3__3CT_W1_C3-Trial____24,Social,W1,Social_interaction,67.56,12,0.17761989342806395,10.657193605683837,1.6878562388961027,1.5223537555964397,0.7648134664360868,1.1472201996541302,15
450,NE,W2__ID450_NE__3CT_FP16_3__3CT_W2_C3-Trial____18,Social,W2,Social_interaction,121.01999999999998,18,0.14873574615765991,8.924144769459595,2.0499139351334232,1.7763066558604748,0.7937249311592333,1.1905873967388498,19
459,NE,Preinduction__ID459_NE__3CT_FP7_2__3CT_Preinduction_cohort2_FP-Trial_____9,Social,Preinduction,Social_interaction,33.632,18,0.5352045670789725,32.11227402473835,2.265699227663615,2.090594257468574,0.7573281926209093,1.135992288931364,7
459,NE,W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,Social,W1,Social_interaction,23.78000000000002,19,0.7989907485281743,47.93944491169046,2.1840471631284326,2.0398779673374623,0.8017535084166457,1.2026302626249685,8
459,NE,W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,Social,W2,Social_interaction,37.259999999999934,19,0.5099302200751485,30.595813204508914,2.2683962119456904,2.3693017557801186,0.753951773614056,1.1309276604210838,13
463,WT,Preinduction__ID463_WT__3CT_FP4_2__3CT_Preinduction_cohort2_FP-Trial_____6,Social,Preinduction,Social_interaction,45.116000000000014,29,0.6427874811596771,38.567248869580624,2.5938805399330382,2.2087036328919836,0.7385839212142958,1.1078758818214438,4
463,WT,W1__ID463_WT__3CT_FP4_2__3CT_W1_cohort2_FP-Trial_____6,Social,W1,Social_interaction,71.42000000000002,43,0.6020722486698402,36.124334920190414,2.3566465830857264,2.1361377080224826,0.7359631742860201,1.10394476142903,16
463,WT,W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,Social,W2,Social_interaction,40.93999999999995,26,0.6350757205666837,38.10454323400102,2.3941552649317055,2.2826914890947254,0.7386638784114143,1.1079958176171214,7
584,NE,Preinduction__ID584_NE__3CT_FP14_3__3CT_Preinduction_C3_check_arena_settings-Trial____16,Social,Preinduction,Social_interaction,91.01999999999998,35,0.38453087233575045,23.07185234014503,2.4428687666970177,2.232865904223238,0.7554362907812205,1.1331544361718309,13
584,NE,W1__ID584_NE__3CT_FP13_3__3CT_W1_C3-Trial____16,Social,W1,Social_interaction,147.49999999999997,44,0.2983050847457628,17.89830508474577,2.1878611736201123,2.0059129841628724,0.7951184254994658,1.1926776382491986,15
584,NE,W2__ID584_NE__3CT_FP13_3__3CT_W2_C3-Trial____15,Social,W2,Social_interaction,84.60000000000011,30,0.35460992907801375,21.276595744680826,1.9579295844695033,1.9761238031677444,0.7770937798162776,1.1656406697244164,20
597,NE,Preinduction__ID597_NE__3CT_FP28_3__3CT_Preinduction_C3_check_arena_settings-Trial____30,Social,Preinduction,Social_interaction,87.66000000000004,40,0.4563084645220167,27.378507871321002,2.390124359481617,2.1339155319634555,0.7570449899846998,1.1355674849770496,17
597,NE,W1__ID597_NE__3CT_FP30_3__3CT_W1_C3-Trial____35,Social,W1,Social_interaction,67.84,34,0.5011792452830188,30.070754716981128,2.440204032111373,2.1662907606035353,0.7541128705052239,1.1311693057578358,15
597,NE,W2__ID597_NE__3CT_FP25_3__3CT_W2_C3-Trial____27,Social,W2,Social_interaction,63.14000000000006,30,0.4751346214760845,28.50807728856507,2.4016447219510773,2.1947190257346967,0.7639537641784678,1.1459306462677017,11
